Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\openHAB.Windows\openHAB.Windows.csproj,File,src\openHAB.Windows\obj\x64\Debug\net9.0-windows10.0.26100.0\MainWindow.g.i.cs,73,12,M:System.Uri.#ctor(System.String),,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///MainWindow.xaml"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\openHAB.Windows\openHAB.Windows.csproj,File,src\openHAB.Windows\MainWindow.xaml.cs,144,4,T:Windows.Foundation.Rect,,,,,"private RectInt32 GetRect(Rect bounds, double scale)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\openHAB.Windows\openHAB.Windows.csproj,File,src\openHAB.Windows\MainWindow.xaml.cs,146,8,P:Windows.Foundation.Rect.Height,,,,,"return new RectInt32(              _X: (int)Math.Round(bounds.X * scale),              _Y: (int)Math.Round(bounds.Y * scale),              _Width: (int)Math.Round(bounds.Width * scale),              _Height: (int)Math.Round(bounds.Height * scale)          );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\openHAB.Windows\openHAB.Windows.csproj,File,src\openHAB.Windows\MainWindow.xaml.cs,146,8,P:Windows.Foundation.Rect.Width,,,,,"return new RectInt32(              _X: (int)Math.Round(bounds.X * scale),              _Y: (int)Math.Round(bounds.Y * scale),              _Width: (int)Math.Round(bounds.Width * scale),              _Height: (int)Math.Round(bounds.Height * scale)          );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\openHAB.Windows\openHAB.Windows.csproj,File,src\openHAB.Windows\MainWindow.xaml.cs,146,8,P:Windows.Foundation.Rect.Y,,,,,"return new RectInt32(              _X: (int)Math.Round(bounds.X * scale),              _Y: (int)Math.Round(bounds.Y * scale),              _Width: (int)Math.Round(bounds.Width * scale),              _Height: (int)Math.Round(bounds.Height * scale)          );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\openHAB.Windows\openHAB.Windows.csproj,File,src\openHAB.Windows\MainWindow.xaml.cs,146,8,P:Windows.Foundation.Rect.X,,,,,"return new RectInt32(              _X: (int)Math.Round(bounds.X * scale),              _Y: (int)Math.Round(bounds.Y * scale),              _Width: (int)Math.Round(bounds.Width * scale),              _Height: (int)Math.Round(bounds.Height * scale)          );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\openHAB.Windows\openHAB.Windows.csproj,File,src\openHAB.Windows\MainWindow.xaml.cs,42,8,T:Windows.UI.Color,,,,,this.AppWindow.TitleBar.ButtonForegroundColor = Colors.Black;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\openHAB.Windows\openHAB.Windows.csproj,File,src\openHAB.Windows\MainWindow.xaml.cs,42,8,T:Windows.UI.Color,,,,,this.AppWindow.TitleBar.ButtonForegroundColor = Colors.Black;
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,src\openHAB.Windows.Package.Beta\openHAB.Windows.Package.Beta.wapproj,File,src\openHAB.Windows.Package.Beta\openHAB.Windows.Package.Beta.wapproj,,,System.Text.RegularExpressions 4.3.1,,,,,"System.Text.RegularExpressions, 4.3.1  Recommendation:  Package functionality included with new framework reference"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\openHAB.Windows.Package.Beta\openHAB.Windows.Package.Beta.wapproj,File,src\openHAB.Windows.Package.Beta\openHAB.Windows.Package.Beta.wapproj,,,,,,,,Current target framework: net451 Recommended target framework: net10.0-windows10.0.26100.0
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,src\openHAB.Windows.Package\openHAB.Windows.Package.wapproj,File,src\openHAB.Windows.Package\openHAB.Windows.Package.wapproj,,,System.Text.RegularExpressions 4.3.1,,,,,"System.Text.RegularExpressions, 4.3.1  Recommendation:  Package functionality included with new framework reference"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\openHAB.Windows.Package\openHAB.Windows.Package.wapproj,File,src\openHAB.Windows.Package\openHAB.Windows.Package.wapproj,,,,,,,,Current target framework: net451 Recommended target framework: net10.0-windows10.0.26100.0
